@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
8253,'2022/12/15 11:47:10:790',16,515,443,1
8254,'2022/12/15 11:47:10:800',16,512,447,1
8255,'2022/12/15 11:47:10:810',16,513,448,1
8256,'2022/12/15 11:47:10:821',16,510,449,1
8257,'2022/12/15 11:47:10:831',16,510,443,1
8258,'2022/12/15 11:47:10:842',16,510,444,1
8259,'2022/12/15 11:47:10:852',16,511,446,1
8260,'2022/12/15 11:47:10:863',16,513,444,1
8261,'2022/12/15 11:47:10:874',16,512,445,1
8262,'2022/12/15 11:47:10:884',16,511,446,1
8263,'2022/12/15 11:47:10:895',16,509,444,1
8264,'2022/12/15 11:47:10:905',16,511,448,1
8265,'2022/12/15 11:47:10:916',16,509,448,1
8266,'2022/12/15 11:47:10:926',16,512,444,1
8267,'2022/12/15 11:47:10:937',16,508,448,1
8268,'2022/12/15 11:47:10:948',16,511,447,1
8269,'2022/12/15 11:47:10:958',16,510,444,1
8270,'2022/12/15 11:47:10:969',16,511,445,1
8271,'2022/12/15 11:47:10:979',16,513,443,1
8272,'2022/12/15 11:47:10:990',16,512,444,1
8273,'2022/12/15 11:47:11:000',16,511,445,1
8274,'2022/12/15 11:47:11:011',16,509,443,1
8275,'2022/12/15 11:47:11:022',16,513,447,1
8276,'2022/12/15 11:47:11:032',16,511,443,1
8277,'2022/12/15 11:47:11:043',16,514,446,1
8278,'2022/12/15 11:47:11:053',16,510,445,1
8279,'2022/12/15 11:47:11:064',16,510,445,1
8280,'2022/12/15 11:47:11:074',16,513,443,1
8281,'2022/12/15 11:47:11:085',16,511,447,1
8282,'2022/12/15 11:47:11:095',16,510,444,1
8283,'2022/12/15 11:47:11:106',16,511,446,1
8284,'2022/12/15 11:47:11:117',16,512,443,1
8285,'2022/12/15 11:47:11:127',16,512,445,1
8286,'2022/12/15 11:47:11:138',16,512,444,1
8287,'2022/12/15 11:47:11:148',16,512,446,1
8288,'2022/12/15 11:47:11:159',16,509,446,1
8289,'2022/12/15 11:47:11:170',16,510,446,1
8290,'2022/12/15 11:47:11:179',16,514,446,1
8291,'2022/12/15 11:47:11:190',16,510,444,1
8292,'2022/12/15 11:47:11:200',16,510,447,1
8293,'2022/12/15 11:47:11:211',16,513,445,1
8294,'2022/12/15 11:47:11:221',16,509,449,1
8295,'2022/12/15 11:47:11:232',16,511,444,1
8296,'2022/12/15 11:47:11:243',16,515,447,1
8297,'2022/12/15 11:47:11:253',16,511,441,1
8298,'2022/12/15 11:47:11:264',16,510,446,1
8299,'2022/12/15 11:47:11:274',16,514,444,1
8300,'2022/12/15 11:47:11:285',16,510,445,1
8301,'2022/12/15 11:47:11:296',16,509,447,1
8302,'2022/12/15 11:47:11:306',16,511,447,1
8303,'2022/12/15 11:47:11:316',16,513,446,1
8304,'2022/12/15 11:47:11:327',16,511,447,1
8305,'2022/12/15 11:47:11:338',16,510,447,1
8306,'2022/12/15 11:47:11:348',16,514,444,1
8307,'2022/12/15 11:47:11:359',16,509,448,1
8308,'2022/12/15 11:47:11:369',16,514,448,1
8309,'2022/12/15 11:47:11:380',16,511,449,1
8310,'2022/12/15 11:47:11:391',16,511,443,1
8311,'2022/12/15 11:47:11:401',16,510,446,1
8312,'2022/12/15 11:47:11:412',16,508,444,1
8313,'2022/12/15 11:47:11:422',16,510,444,1
8314,'2022/12/15 11:47:11:433',16,512,444,1
8315,'2022/12/15 11:47:11:443',16,514,447,1
8316,'2022/12/15 11:47:11:454',16,511,445,1
8317,'2022/12/15 11:47:11:465',16,511,445,1
8318,'2022/12/15 11:47:11:475',16,511,443,1
8319,'2022/12/15 11:47:11:486',16,511,448,1
8320,'2022/12/15 11:47:11:496',16,513,449,1
8321,'2022/12/15 11:47:11:507',16,512,446,1
8322,'2022/12/15 11:47:11:517',16,512,446,1
8323,'2022/12/15 11:47:11:528',16,514,448,1
8324,'2022/12/15 11:47:11:539',16,511,446,1
8325,'2022/12/15 11:47:11:549',16,510,449,1
8326,'2022/12/15 11:47:11:559',16,513,448,1
8327,'2022/12/15 11:47:11:569',16,511,445,1
8328,'2022/12/15 11:47:11:580',16,512,446,1
8329,'2022/12/15 11:47:11:590',16,509,442,1
8330,'2022/12/15 11:47:11:601',16,513,448,1
8331,'2022/12/15 11:47:11:611',16,511,444,1
8332,'2022/12/15 11:47:11:622',16,511,442,1
8333,'2022/12/15 11:47:11:633',16,509,444,1
8334,'2022/12/15 11:47:11:643',16,515,446,1
8335,'2022/12/15 11:47:11:654',16,513,443,1
8336,'2022/12/15 11:47:11:664',16,512,443,1
8337,'2022/12/15 11:47:11:675',16,511,447,1
8338,'2022/12/15 11:47:11:686',16,510,446,1
8339,'2022/12/15 11:47:11:696',16,512,447,1
8340,'2022/12/15 11:47:11:707',16,511,447,1
8341,'2022/12/15 11:47:11:717',16,509,444,1
8342,'2022/12/15 11:47:11:728',16,515,443,1
8343,'2022/12/15 11:47:11:738',16,509,446,1
8344,'2022/12/15 11:47:11:749',16,510,445,1
8345,'2022/12/15 11:47:11:759',16,511,444,1
8346,'2022/12/15 11:47:11:770',16,514,443,1
8347,'2022/12/15 11:47:11:781',16,509,444,1
8348,'2022/12/15 11:47:11:791',16,510,445,1
8349,'2022/12/15 11:47:11:802',16,511,445,1
8350,'2022/12/15 11:47:11:812',16,512,445,1
8351,'2022/12/15 11:47:11:823',16,512,444,1
8352,'2022/12/15 11:47:11:833',16,514,447,1
8353,'2022/12/15 11:47:11:844',16,508,446,1
8354,'2022/12/15 11:47:11:855',16,512,447,1
8355,'2022/12/15 11:47:11:865',16,515,443,1
8356,'2022/12/15 11:47:11:876',16,509,444,1
8357,'2022/12/15 11:47:11:886',16,514,447,1
8358,'2022/12/15 11:47:11:897',16,509,442,1
8359,'2022/12/15 11:47:11:908',16,512,445,1
8360,'2022/12/15 11:47:11:918',16,513,448,1
8361,'2022/12/15 11:47:11:928',16,510,447,1
8362,'2022/12/15 11:47:11:938',16,510,445,1
8363,'2022/12/15 11:47:11:949',16,509,446,1
8364,'2022/12/15 11:47:11:959',16,509,447,1
8365,'2022/12/15 11:47:11:970',16,513,448,1
8366,'2022/12/15 11:47:11:981',16,514,446,1
8367,'2022/12/15 11:47:11:991',16,510,443,1
8368,'2022/12/15 11:47:12:002',16,511,444,1
8369,'2022/12/15 11:47:12:012',16,514,444,1
8370,'2022/12/15 11:47:12:023',16,513,444,1
8371,'2022/12/15 11:47:12:033',16,511,448,1
8372,'2022/12/15 11:47:12:044',16,511,448,1
8373,'2022/12/15 11:47:12:055',16,513,448,1
8374,'2022/12/15 11:47:12:065',16,513,444,1
8375,'2022/12/15 11:47:12:076',16,510,445,1
8376,'2022/12/15 11:47:12:086',16,511,445,1
8377,'2022/12/15 11:47:12:097',16,511,449,1
8378,'2022/12/15 11:47:12:107',16,510,447,1
8379,'2022/12/15 11:47:12:118',16,510,447,1
8380,'2022/12/15 11:47:12:129',16,513,445,1
8381,'2022/12/15 11:47:12:139',16,514,443,1
8382,'2022/12/15 11:47:12:150',16,515,446,1
8383,'2022/12/15 11:47:12:160',16,512,447,1
8384,'2022/12/15 11:47:12:171',16,514,443,1
8385,'2022/12/15 11:47:12:181',16,508,445,1
8386,'2022/12/15 11:47:12:192',16,510,449,1
8387,'2022/12/15 11:47:12:203',16,514,451,1
8388,'2022/12/15 11:47:12:213',16,514,446,1
8389,'2022/12/15 11:47:12:224',16,511,449,1
8390,'2022/12/15 11:47:12:234',16,514,449,1
8391,'2022/12/15 11:47:12:245',16,511,448,1
8392,'2022/12/15 11:47:12:255',16,512,445,1
8393,'2022/12/15 11:47:12:266',16,509,448,1
8394,'2022/12/15 11:47:12:277',16,511,449,1
8395,'2022/12/15 11:47:12:287',16,510,446,1
8396,'2022/12/15 11:47:12:298',16,511,447,1
8397,'2022/12/15 11:47:12:307',16,512,449,1
8398,'2022/12/15 11:47:12:318',16,512,446,1
8399,'2022/12/15 11:47:12:328',16,514,445,1
8400,'2022/12/15 11:47:12:339',16,513,448,1
8401,'2022/12/15 11:47:12:350',16,511,443,1
8402,'2022/12/15 11:47:12:360',16,511,445,1
8403,'2022/12/15 11:47:12:371',16,516,445,1
8404,'2022/12/15 11:47:12:381',16,516,445,1
8405,'2022/12/15 11:47:12:392',16,511,448,1
8406,'2022/12/15 11:47:12:402',16,510,446,1
8407,'2022/12/15 11:47:12:413',16,510,444,1
8408,'2022/12/15 11:47:12:424',16,511,445,1
8409,'2022/12/15 11:47:12:434',16,512,449,1
8410,'2022/12/15 11:47:12:445',16,511,447,1
8411,'2022/12/15 11:47:12:455',16,509,443,1
8412,'2022/12/15 11:47:12:466',16,511,448,1
8413,'2022/12/15 11:47:12:476',16,514,446,1
8414,'2022/12/15 11:47:12:487',16,512,445,1
8415,'2022/12/15 11:47:12:498',16,514,449,1
8416,'2022/12/15 11:47:12:508',16,511,448,1
8417,'2022/12/15 11:47:12:519',16,510,445,1
8418,'2022/12/15 11:47:12:529',16,514,446,1
8419,'2022/12/15 11:47:12:540',16,511,448,1
8420,'2022/12/15 11:47:12:550',16,512,448,1
8421,'2022/12/15 11:47:12:561',16,510,445,1
8422,'2022/12/15 11:47:12:572',16,513,448,1
8423,'2022/12/15 11:47:12:582',16,513,448,1
8424,'2022/12/15 11:47:12:593',16,515,449,1
8425,'2022/12/15 11:47:12:603',16,509,448,1
8426,'2022/12/15 11:47:12:614',16,511,448,1
8427,'2022/12/15 11:47:12:624',16,512,449,1
8428,'2022/12/15 11:47:12:635',16,515,445,1
8429,'2022/12/15 11:47:12:646',16,511,450,1
8430,'2022/12/15 11:47:12:656',16,513,447,1
8431,'2022/12/15 11:47:12:667',16,510,448,1
8432,'2022/12/15 11:47:12:676',16,512,448,1
8433,'2022/12/15 11:47:12:687',16,511,449,1
8434,'2022/12/15 11:47:12:697',16,512,445,1
8435,'2022/12/15 11:47:12:708',16,512,450,1
8436,'2022/12/15 11:47:12:719',16,509,448,1
8437,'2022/12/15 11:47:12:729',16,511,449,1
8438,'2022/12/15 11:47:12:740',16,514,446,1
8439,'2022/12/15 11:47:12:750',16,514,446,1
8440,'2022/12/15 11:47:12:761',16,510,448,1
8441,'2022/12/15 11:47:12:771',16,514,448,1
8442,'2022/12/15 11:47:12:782',16,509,447,1
8443,'2022/12/15 11:47:12:793',16,510,445,1
8444,'2022/12/15 11:47:12:803',16,509,446,1
8445,'2022/12/15 11:47:12:814',16,515,450,1
8446,'2022/12/15 11:47:12:824',16,513,450,1
8447,'2022/12/15 11:47:12:835',16,510,444,1
8448,'2022/12/15 11:47:12:845',16,512,445,1
8449,'2022/12/15 11:47:12:856',16,515,445,1
8450,'2022/12/15 11:47:12:867',16,512,447,1
8451,'2022/12/15 11:47:12:877',16,514,444,1
8452,'2022/12/15 11:47:12:888',16,514,448,1
8453,'2022/12/15 11:47:12:898',16,514,449,1
8454,'2022/12/15 11:47:12:909',16,512,447,1
8455,'2022/12/15 11:47:12:919',16,514,449,1
8456,'2022/12/15 11:47:12:930',16,510,446,1
8457,'2022/12/15 11:47:12:941',16,513,449,1
8458,'2022/12/15 11:47:12:951',16,510,445,1
8459,'2022/12/15 11:47:12:962',16,512,446,1
8460,'2022/12/15 11:47:12:972',16,514,451,1
8461,'2022/12/15 11:47:12:983',16,516,447,1
8462,'2022/12/15 11:47:12:993',16,510,451,1
8463,'2022/12/15 11:47:13:004',16,512,445,1
8464,'2022/12/15 11:47:13:015',16,509,448,1
8465,'2022/12/15 11:47:13:025',16,511,447,1
8466,'2022/12/15 11:47:13:036',16,512,449,1
8467,'2022/12/15 11:47:13:046',16,510,451,1
8468,'2022/12/15 11:47:13:056',16,512,447,1
8469,'2022/12/15 11:47:13:066',16,511,451,1
8470,'2022/12/15 11:47:13:077',16,511,448,1
8471,'2022/12/15 11:47:13:088',16,514,448,1
8472,'2022/12/15 11:47:13:098',16,511,447,1
8473,'2022/12/15 11:47:13:109',16,510,450,1
8474,'2022/12/15 11:47:13:119',16,507,448,1
8475,'2022/12/15 11:47:13:130',16,511,445,1
8476,'2022/12/15 11:47:13:140',16,515,449,1
8477,'2022/12/15 11:47:13:151',16,514,444,1
8478,'2022/12/15 11:47:13:162',16,513,448,1
8479,'2022/12/15 11:47:13:172',16,511,447,1
8480,'2022/12/15 11:47:13:183',16,514,451,1
8481,'2022/12/15 11:47:13:193',16,514,448,1
8482,'2022/12/15 11:47:13:204',16,512,451,1
8483,'2022/12/15 11:47:13:214',16,514,451,1
8484,'2022/12/15 11:47:13:225',16,512,448,1
8485,'2022/12/15 11:47:13:236',16,509,450,1
8486,'2022/12/15 11:47:13:246',16,515,451,1
8487,'2022/12/15 11:47:13:257',16,510,452,1
8488,'2022/12/15 11:47:13:267',16,513,451,1
8489,'2022/12/15 11:47:13:278',16,512,449,1
8490,'2022/12/15 11:47:13:288',16,513,449,1
8491,'2022/12/15 11:47:13:299',16,513,449,1
8492,'2022/12/15 11:47:13:310',16,511,450,1
8493,'2022/12/15 11:47:13:320',16,516,449,1
8494,'2022/12/15 11:47:13:331',16,512,452,1
8495,'2022/12/15 11:47:13:341',16,515,453,1
8496,'2022/12/15 11:47:13:352',16,515,449,1
8497,'2022/12/15 11:47:13:362',16,514,451,1
8498,'2022/12/15 11:47:13:373',16,511,451,1
8499,'2022/12/15 11:47:13:384',16,513,450,1
8500,'2022/12/15 11:47:13:394',16,510,450,1
8501,'2022/12/15 11:47:13:405',16,516,448,1
8502,'2022/12/15 11:47:13:415',16,515,451,1
8503,'2022/12/15 11:47:13:425',16,515,447,1
8504,'2022/12/15 11:47:13:435',16,512,451,1
8505,'2022/12/15 11:47:13:446',16,509,451,1
8506,'2022/12/15 11:47:13:457',16,515,449,1
8507,'2022/12/15 11:47:13:467',16,512,447,1
8508,'2022/12/15 11:47:13:478',16,510,451,1
8509,'2022/12/15 11:47:13:488',16,515,451,1
8510,'2022/12/15 11:47:13:499',16,510,449,1
8511,'2022/12/15 11:47:13:509',16,516,447,1
8512,'2022/12/15 11:47:13:520',16,513,449,1
8513,'2022/12/15 11:47:13:531',16,515,445,1
8514,'2022/12/15 11:47:13:541',16,511,453,1
8515,'2022/12/15 11:47:13:552',16,510,449,1
8516,'2022/12/15 11:47:13:562',16,511,453,1
8517,'2022/12/15 11:47:13:573',16,511,449,1
8518,'2022/12/15 11:47:13:583',16,515,450,1
8519,'2022/12/15 11:47:13:594',16,513,449,1
8520,'2022/12/15 11:47:13:605',16,510,451,1
8521,'2022/12/15 11:47:13:615',16,513,452,1
8522,'2022/12/15 11:47:13:626',16,511,448,1
8523,'2022/12/15 11:47:13:636',16,516,449,1
8524,'2022/12/15 11:47:13:647',16,513,451,1
8525,'2022/12/15 11:47:13:657',16,510,448,1
8526,'2022/12/15 11:47:13:668',16,510,449,1
8527,'2022/12/15 11:47:13:678',16,510,452,1
8528,'2022/12/15 11:47:13:689',16,512,453,1
8529,'2022/12/15 11:47:13:700',16,511,449,1
8530,'2022/12/15 11:47:13:710',16,515,452,1
8531,'2022/12/15 11:47:13:721',16,514,449,1
8532,'2022/12/15 11:47:13:731',16,514,447,1
8533,'2022/12/15 11:47:13:742',16,513,451,1
8534,'2022/12/15 11:47:13:753',16,514,450,1
8535,'2022/12/15 11:47:13:763',16,509,452,1
8536,'2022/12/15 11:47:13:774',16,514,448,1
8537,'2022/12/15 11:47:13:784',16,514,446,1
8538,'2022/12/15 11:47:13:795',16,508,452,1
8539,'2022/12/15 11:47:13:804',16,516,449,1
8540,'2022/12/15 11:47:13:815',16,514,450,1
8541,'2022/12/15 11:47:13:825',16,511,451,1
8542,'2022/12/15 11:47:13:836',16,512,451,1
8543,'2022/12/15 11:47:13:847',16,514,449,1
8544,'2022/12/15 11:47:13:857',16,512,447,1
8545,'2022/12/15 11:47:13:868',16,514,448,1
8546,'2022/12/15 11:47:13:878',16,510,449,1
8547,'2022/12/15 11:47:13:889',16,513,452,1
8548,'2022/12/15 11:47:13:899',16,513,451,1
8549,'2022/12/15 11:47:13:910',16,510,451,1
8550,'2022/12/15 11:47:13:921',16,515,451,1
8551,'2022/12/15 11:47:13:931',16,508,452,1
8552,'2022/12/15 11:47:13:942',16,511,450,1
8553,'2022/12/15 11:47:13:952',16,513,450,1
8554,'2022/12/15 11:47:13:963',16,515,453,1
8555,'2022/12/15 11:47:13:974',16,514,450,1
8556,'2022/12/15 11:47:13:984',16,509,446,1
8557,'2022/12/15 11:47:13:995',16,512,449,1
8558,'2022/12/15 11:47:14:005',16,513,446,1
8559,'2022/12/15 11:47:14:016',16,514,450,1
8560,'2022/12/15 11:47:14:026',16,514,452,1
8561,'2022/12/15 11:47:14:037',16,511,449,1
8562,'2022/12/15 11:47:14:047',16,516,447,1
8563,'2022/12/15 11:47:14:058',16,513,449,1
8564,'2022/12/15 11:47:14:069',16,509,447,1
8565,'2022/12/15 11:47:14:079',16,515,448,1
8566,'2022/12/15 11:47:14:090',16,513,451,1
8567,'2022/12/15 11:47:14:100',16,512,451,1
8568,'2022/12/15 11:47:14:111',16,512,449,1
8569,'2022/12/15 11:47:14:121',16,515,453,1
8570,'2022/12/15 11:47:14:132',16,512,448,1
8571,'2022/12/15 11:47:14:143',16,510,448,1
8572,'2022/12/15 11:47:14:153',16,516,448,1
8573,'2022/12/15 11:47:14:164',16,515,450,1
8574,'2022/12/15 11:47:14:173',16,513,450,1
8575,'2022/12/15 11:47:14:184',16,509,451,1
8576,'2022/12/15 11:47:14:194',16,515,448,1
8577,'2022/12/15 11:47:14:205',16,514,451,1
8578,'2022/12/15 11:47:14:216',16,515,446,1
8579,'2022/12/15 11:47:14:227',16,514,451,1
8580,'2022/12/15 11:47:14:237',16,514,449,1
8581,'2022/12/15 11:47:14:247',16,515,447,1
8582,'2022/12/15 11:47:14:258',16,514,449,1
8583,'2022/12/15 11:47:14:269',16,513,447,1
8584,'2022/12/15 11:47:14:279',16,512,447,1
8585,'2022/12/15 11:47:14:290',16,510,451,1
8586,'2022/12/15 11:47:14:300',16,513,452,1
8587,'2022/12/15 11:47:14:311',16,515,451,1
8588,'2022/12/15 11:47:14:321',16,515,447,1
8589,'2022/12/15 11:47:14:332',16,511,451,1
8590,'2022/12/15 11:47:14:342',16,510,448,1
8591,'2022/12/15 11:47:14:353',16,513,448,1
8592,'2022/12/15 11:47:14:363',16,510,449,1
8593,'2022/12/15 11:47:14:374',16,511,450,1
8594,'2022/12/15 11:47:14:384',16,512,451,1
8595,'2022/12/15 11:47:14:395',16,513,448,1
8596,'2022/12/15 11:47:14:406',16,514,444,1
8597,'2022/12/15 11:47:14:416',16,514,449,1
8598,'2022/12/15 11:47:14:427',16,515,451,1
8599,'2022/12/15 11:47:14:437',16,512,451,1
8600,'2022/12/15 11:47:14:448',16,513,446,1
8601,'2022/12/15 11:47:14:458',16,514,447,1
8602,'2022/12/15 11:47:14:469',16,512,446,1
8603,'2022/12/15 11:47:14:480',16,513,448,1
8604,'2022/12/15 11:47:14:490',16,510,448,1
8605,'2022/12/15 11:47:14:501',16,513,449,1
8606,'2022/12/15 11:47:14:511',16,509,451,1
8607,'2022/12/15 11:47:14:522',16,514,449,1
8608,'2022/12/15 11:47:14:532',16,511,446,1
8609,'2022/12/15 11:47:14:543',16,510,451,1
8610,'2022/12/15 11:47:14:554',16,514,448,1
8611,'2022/12/15 11:47:14:564',16,510,450,1
8612,'2022/12/15 11:47:14:575',16,510,449,1
8613,'2022/12/15 11:47:14:585',16,511,451,1
8614,'2022/12/15 11:47:14:596',16,511,450,1
8615,'2022/12/15 11:47:14:606',16,511,447,1
8616,'2022/12/15 11:47:14:617',16,514,450,1
8617,'2022/12/15 11:47:14:628',16,514,449,1
8618,'2022/12/15 11:47:14:638',16,510,450,1
8619,'2022/12/15 11:47:14:649',16,510,450,1
8620,'2022/12/15 11:47:14:659',16,513,449,1
8621,'2022/12/15 11:47:14:670',16,510,449,1
8622,'2022/12/15 11:47:14:680',16,512,450,1
8623,'2022/12/15 11:47:14:690',16,510,449,1
8624,'2022/12/15 11:47:14:701',16,513,453,1
8625,'2022/12/15 11:47:14:711',16,509,449,1
8626,'2022/12/15 11:47:14:722',16,514,449,1
8627,'2022/12/15 11:47:14:732',16,511,450,1
8628,'2022/12/15 11:47:14:743',16,510,451,1
8629,'2022/12/15 11:47:14:754',16,514,447,1
8630,'2022/12/15 11:47:14:764',16,511,449,1
8631,'2022/12/15 11:47:14:775',16,511,445,1
8632,'2022/12/15 11:47:14:785',16,509,450,1
8633,'2022/12/15 11:47:14:796',16,510,450,1
8634,'2022/12/15 11:47:14:806',16,509,449,1
8635,'2022/12/15 11:47:14:817',16,514,445,1
8636,'2022/12/15 11:47:14:827',16,513,447,1
8637,'2022/12/15 11:47:14:838',16,514,447,1
8638,'2022/12/15 11:47:14:849',16,507,448,1
8639,'2022/12/15 11:47:14:859',16,513,447,1
8640,'2022/12/15 11:47:14:870',16,515,447,1
8641,'2022/12/15 11:47:14:880',16,511,448,1
8642,'2022/12/15 11:47:14:891',16,510,448,1
8643,'2022/12/15 11:47:14:901',16,516,447,1
8644,'2022/12/15 11:47:14:912',16,512,446,1
8645,'2022/12/15 11:47:14:923',16,512,448,1
8646,'2022/12/15 11:47:14:933',16,510,446,1
8647,'2022/12/15 11:47:14:944',16,512,448,1
8648,'2022/12/15 11:47:14:954',16,510,445,1
8649,'2022/12/15 11:47:14:965',16,514,446,1
8650,'2022/12/15 11:47:14:975',16,513,449,1
8651,'2022/12/15 11:47:14:986',16,511,447,1
8652,'2022/12/15 11:47:14:997',16,513,448,1
8653,'2022/12/15 11:47:15:007',16,513,445,1
8654,'2022/12/15 11:47:15:018',16,510,449,1
8655,'2022/12/15 11:47:15:028',16,510,450,1
8656,'2022/12/15 11:47:15:039',16,510,448,1
8657,'2022/12/15 11:47:15:049',16,515,448,1
8658,'2022/12/15 11:47:15:059',16,514,449,1
8659,'2022/12/15 11:47:15:070',16,515,449,1
8660,'2022/12/15 11:47:15:080',16,512,445,1
8661,'2022/12/15 11:47:15:091',16,509,445,1
8662,'2022/12/15 11:47:15:101',16,511,448,1
8663,'2022/12/15 11:47:15:112',16,511,448,1
8664,'2022/12/15 11:47:15:122',16,513,448,1
8665,'2022/12/15 11:47:15:133',16,513,448,1
8666,'2022/12/15 11:47:15:144',16,511,449,1
8667,'2022/12/15 11:47:15:154',16,510,449,1
8668,'2022/12/15 11:47:15:165',16,515,449,1
8669,'2022/12/15 11:47:15:175',16,510,450,1
8670,'2022/12/15 11:47:15:186',16,513,447,1
8671,'2022/12/15 11:47:15:196',16,514,446,1
8672,'2022/12/15 11:47:15:207',16,509,446,1
8673,'2022/12/15 11:47:15:218',16,513,449,1
8674,'2022/12/15 11:47:15:228',16,510,449,1
8675,'2022/12/15 11:47:15:239',16,513,445,1
8676,'2022/12/15 11:47:15:249',16,510,445,1
8677,'2022/12/15 11:47:15:260',16,512,446,1
8678,'2022/12/15 11:47:15:270',16,511,445,1
8679,'2022/12/15 11:47:15:281',16,513,449,1
8680,'2022/12/15 11:47:15:291',16,510,445,1
8681,'2022/12/15 11:47:15:302',16,513,446,1
8682,'2022/12/15 11:47:15:313',16,511,449,1
8683,'2022/12/15 11:47:15:323',16,513,447,1
8684,'2022/12/15 11:47:15:334',16,514,446,1
8685,'2022/12/15 11:47:15:344',16,511,443,1
8686,'2022/12/15 11:47:15:355',16,513,446,1
8687,'2022/12/15 11:47:15:366',16,510,448,1
8688,'2022/12/15 11:47:15:376',16,511,445,1
8689,'2022/12/15 11:47:15:387',16,514,446,1
8690,'2022/12/15 11:47:15:397',16,508,447,1
8691,'2022/12/15 11:47:15:408',16,514,445,1
8692,'2022/12/15 11:47:15:418',16,509,443,1
8693,'2022/12/15 11:47:15:428',16,509,445,1
8694,'2022/12/15 11:47:15:439',16,510,447,1
8695,'2022/12/15 11:47:15:449',16,514,448,1
8696,'2022/12/15 11:47:15:460',16,513,445,1
8697,'2022/12/15 11:47:15:470',16,512,447,1
8698,'2022/12/15 11:47:15:481',16,510,448,1
8699,'2022/12/15 11:47:15:491',16,512,445,1
8700,'2022/12/15 11:47:15:502',16,514,448,1
8701,'2022/12/15 11:47:15:513',16,513,449,1
8702,'2022/12/15 11:47:15:523',16,513,444,1
8703,'2022/12/15 11:47:15:534',16,514,445,1
8704,'2022/12/15 11:47:15:544',16,510,447,1
8705,'2022/12/15 11:47:15:555',16,512,443,1
8706,'2022/12/15 11:47:15:565',16,509,448,1
8707,'2022/12/15 11:47:15:576',16,509,448,1
8708,'2022/12/15 11:47:15:587',16,510,448,1
8709,'2022/12/15 11:47:15:597',16,514,444,1
8710,'2022/12/15 11:47:15:608',16,513,445,1
8711,'2022/12/15 11:47:15:618',16,512,448,1
8712,'2022/12/15 11:47:15:629',16,512,448,1
8713,'2022/12/15 11:47:15:639',16,513,445,1
8714,'2022/12/15 11:47:15:650',16,510,445,1
8715,'2022/12/15 11:47:15:661',16,509,445,1
8716,'2022/12/15 11:47:15:671',16,511,444,1
8717,'2022/12/15 11:47:15:682',16,510,443,1
8718,'2022/12/15 11:47:15:692',16,513,449,1
8719,'2022/12/15 11:47:15:703',16,509,443,1
8720,'2022/12/15 11:47:15:713',16,511,446,1
8721,'2022/12/15 11:47:15:724',16,510,448,1
8722,'2022/12/15 11:47:15:735',16,511,444,1
8723,'2022/12/15 11:47:15:745',16,515,444,1
8724,'2022/12/15 11:47:15:756',16,512,445,1
8725,'2022/12/15 11:47:15:766',16,511,448,1
8726,'2022/12/15 11:47:15:777',16,509,445,1
8727,'2022/12/15 11:47:15:787',16,509,445,1
8728,'2022/12/15 11:47:15:798',16,510,448,1
8729,'2022/12/15 11:47:15:808',16,506,448,1
8730,'2022/12/15 11:47:15:818',16,513,447,1
8731,'2022/12/15 11:47:15:829',16,510,446,1
8732,'2022/12/15 11:47:15:839',16,513,444,1
8733,'2022/12/15 11:47:15:850',16,510,447,1
8734,'2022/12/15 11:47:15:860',16,511,447,1
8735,'2022/12/15 11:47:15:871',16,512,445,1
8736,'2022/12/15 11:47:15:882',16,509,446,1
8737,'2022/12/15 11:47:15:892',16,515,446,1
8738,'2022/12/15 11:47:15:903',16,513,447,1
8739,'2022/12/15 11:47:15:913',16,509,449,1
8740,'2022/12/15 11:47:15:924',16,513,444,1
8741,'2022/12/15 11:47:15:934',16,511,447,1
8742,'2022/12/15 11:47:15:945',16,512,446,1
8743,'2022/12/15 11:47:15:956',16,513,447,1
8744,'2022/12/15 11:47:15:966',16,509,446,1
8745,'2022/12/15 11:47:15:977',16,512,447,1
8746,'2022/12/15 11:47:15:987',16,511,443,1
8747,'2022/12/15 11:47:15:998',16,510,448,1
8748,'2022/12/15 11:47:16:008',16,508,444,1
8749,'2022/12/15 11:47:16:019',16,513,444,1
8750,'2022/12/15 11:47:16:030',16,509,445,1
8751,'2022/12/15 11:47:16:040',16,513,446,1
8752,'2022/12/15 11:47:16:051',16,513,445,1
8753,'2022/12/15 11:47:16:061',16,514,445,1
8754,'2022/12/15 11:47:16:072',16,509,443,1
8755,'2022/12/15 11:47:16:082',16,509,444,1
8756,'2022/12/15 11:47:16:093',16,512,447,1
8757,'2022/12/15 11:47:16:104',16,513,447,1
8758,'2022/12/15 11:47:16:114',16,513,448,1
8759,'2022/12/15 11:47:16:125',16,512,447,1
8760,'2022/12/15 11:47:16:135',16,513,448,1
8761,'2022/12/15 11:47:16:146',16,509,443,1
8762,'2022/12/15 11:47:16:156',16,509,449,1
8763,'2022/12/15 11:47:16:167',16,509,443,1
8764,'2022/12/15 11:47:16:177',16,514,447,1
8765,'2022/12/15 11:47:16:187',16,513,446,1
8766,'2022/12/15 11:47:16:198',16,508,444,1
